sequence_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_005_004.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_005_005.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_006_001.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_006_002.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_006_003.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_006_004.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_006_005.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_007_001.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_007_002.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_007_003.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_007_004.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\049_007_005.npy,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_001_001.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_001_002.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_001_003.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_001_004.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_001_005.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_002_001.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_002_002.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_002_003.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_002_004.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_002_005.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_003_001.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_003_002.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_003_003.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_003_004.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_003_005.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_004_001.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_004_002.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_004_003.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_004_004.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_004_005.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_005_001.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_005_002.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_005_003.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_005_004.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_005_005.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_006_001.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_006_002.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_006_003.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_006_004.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_006_005.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_007_001.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_007_002.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_007_003.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_007_004.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\050_007_005.npy,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_001_001.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_001_002.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_001_003.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_001_004.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_001_005.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_002_001.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_002_002.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_002_003.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_002_004.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_002_005.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_003_001.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_003_002.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_003_003.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_003_004.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_003_005.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_004_001.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_004_002.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_004_003.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_004_004.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_004_005.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_005_001.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_005_002.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_005_003.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_005_004.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_005_005.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_006_001.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_006_002.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_006_003.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_006_004.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_006_005.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_007_001.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_007_002.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_007_003.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_007_004.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\051_007_005.npy,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_001_001.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_001_002.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_001_003.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_001_004.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_001_005.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_002_001.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_002_002.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_002_003.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_002_004.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_002_005.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_003_001.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_003_002.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_003_003.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_003_004.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_003_005.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_004_001.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_004_002.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_004_003.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_004_004.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_004_005.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_005_001.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_005_002.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_005_003.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_005_004.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_005_005.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_006_001.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_006_002.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_006_003.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_006_004.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_006_005.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_007_001.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_007_002.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_007_003.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_007_004.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\052_007_005.npy,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_001_001.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_001_002.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_001_003.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_001_004.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_001_005.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_002_001.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_002_002.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_002_003.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_002_004.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_002_005.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_003_001.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_003_002.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_003_003.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_003_004.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_003_005.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_004_001.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_004_002.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_004_003.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_004_004.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_004_005.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_005_001.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_005_002.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_005_003.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_005_004.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_005_005.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_006_001.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_006_002.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_006_003.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_006_004.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_006_005.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_007_001.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_007_002.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_007_003.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_007_004.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\053_007_005.npy,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_001_001.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_001_002.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_001_003.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_001_004.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_001_005.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_002_001.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_002_002.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_002_003.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_002_004.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_002_005.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_003_001.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_003_002.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_003_003.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_003_004.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_003_005.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_004_001.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_004_002.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_004_003.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_004_004.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_004_005.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_005_001.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_005_002.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_005_003.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_005_004.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_005_005.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_006_001.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_006_002.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_006_003.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_006_004.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_006_005.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_007_001.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_007_002.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_007_003.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_007_004.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\054_007_005.npy,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_001_001.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_001_002.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_001_003.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_001_004.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_001_005.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_002_001.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_002_002.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_002_003.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_002_004.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_002_005.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_003_001.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_003_002.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_003_003.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_003_004.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_003_005.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_004_001.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_004_002.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_004_003.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_004_004.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_004_005.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_005_001.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_005_002.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_005_003.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_005_004.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_005_005.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_006_001.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_006_002.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_006_003.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_006_004.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_006_005.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_007_001.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_007_002.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_007_003.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_007_004.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\055_007_005.npy,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_001_001.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_001_002.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_001_003.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_001_004.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_001_005.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_002_001.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_002_002.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_002_003.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_002_004.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_002_005.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_003_001.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_003_002.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_003_003.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_003_004.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_003_005.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_004_001.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_004_002.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_004_003.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_004_004.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_004_005.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_005_001.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_005_002.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_005_003.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_005_004.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_005_005.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_006_001.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_006_002.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_006_003.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_006_004.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_006_005.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_007_001.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_007_002.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_007_003.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_007_004.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\056_007_005.npy,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_001_001.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_001_002.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_001_003.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_001_004.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_001_005.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_002_001.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_002_002.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_002_003.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_002_004.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_002_005.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_003_001.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_003_002.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_003_003.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_003_004.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_003_005.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_004_001.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_004_002.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_004_003.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_004_004.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_004_005.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_005_001.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_005_002.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_005_003.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_005_004.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_005_005.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_006_001.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_006_002.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_006_003.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_006_004.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_006_005.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_007_001.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_007_002.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_007_003.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_007_004.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\057_007_005.npy,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_001_001.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_001_002.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_001_003.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_001_004.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_001_005.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_002_001.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_002_002.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_002_003.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_002_004.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_002_005.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_003_001.npy,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\058_003_002.npy,57
