video_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_008_004.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_008_005.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_001_001.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_006_001.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_002_002.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_003_002.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_009_002.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_007_005.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_001.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_001_004.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_003_005.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_006_003.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_006_003.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_004_004.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_004_002.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_008_003.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_010_005.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_009_001.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_001_002.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_006_004.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_001_003.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_007_004.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_001_001.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_001_003.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_008_005.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_007_002.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_009_003.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_009_004.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_005_005.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_007_001.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_010_001.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_005_005.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_008_001.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_003_004.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_008_005.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_006_002.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_001_004.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_004_004.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_003_003.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_004_003.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_007_003.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_009_002.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_007_005.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_003_005.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_006_005.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\045_006_002.mp4,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_005_005.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_002_005.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_001_001.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_003_002.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_004_004.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_001_003.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_001_005.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_001_001.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_002_002.mp4,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_002.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_007_002.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_001_005.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_002_004.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_009_003.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_009_005.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_006_004.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_008_002.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_008_001.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_006_001.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_003_005.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_004_002.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_008_002.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_010_002.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_007_005.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_001_003.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_004_003.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_005_004.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_002_005.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_006_003.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_002_001.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_008_002.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_003_003.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_002_004.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_010_001.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_004_001.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_005.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_010_004.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_006_005.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_005_002.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_001_003.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_010_002.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_003_003.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_001_002.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_005_002.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_003_004.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_007_003.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_008_004.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_008_004.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_005_002.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_005_003.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_008_004.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_005_002.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_008_003.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_003_002.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_007_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_003_003.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_010_005.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_007_004.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_001_001.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_006_002.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_003_004.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_010_003.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_002_004.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_009_005.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_002_005.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_008_003.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_002_002.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_010_003.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_005.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_004_004.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_002.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_006_005.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_003_004.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_002_001.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_003_003.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_003_001.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_001_003.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_004_005.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_002_005.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_007_005.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_006_004.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_004_004.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_003_001.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_004.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_002_003.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_008_004.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_003_003.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_008_004.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_008_002.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_009_005.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_010_004.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_008_002.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_005_004.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_001_001.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_007_004.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_005_003.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_009_004.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_004_003.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_004_005.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_002_001.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_009_002.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_004_001.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_004_004.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_004_005.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_001_002.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_001_003.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_007_005.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_006_002.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_007_002.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_004_004.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_002_001.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_002_004.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_005_005.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_009_005.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_003_005.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_007_004.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_002_003.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_009_002.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_003_005.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_001_004.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_001_003.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_009_005.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_003_004.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_003_005.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\060_001_003.mp4,59
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_002_002.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_003_004.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_008_002.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_009_003.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_005_001.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_002_001.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_003_003.mp4,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_006_004.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_006_001.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_005_004.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\056_006_004.mp4,55
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_007_002.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_003.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_003_002.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_002_002.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_008_003.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_003_003.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_001_005.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_006_002.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_002_001.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_002_005.mp4,40
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_001_004.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_002_003.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_006_005.mp4,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\046_002_005.mp4,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_006_005.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_006_005.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_009_004.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_003_004.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_007_001.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\049_005_005.mp4,48
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_007_003.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_005_005.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\005_008_003.mp4,4
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_008_004.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_006_003.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_002_001.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_001_003.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_007_003.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\050_001_004.mp4,49
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_002_004.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_010_004.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_007_001.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_005_003.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\064_008_004.mp4,63
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_004_005.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\001_003_002.mp4,0
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_008_003.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_003.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_002_002.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_003_003.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_002_005.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_007_002.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_008_003.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_001_003.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_008_001.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\015_002_003.mp4,14
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_008_002.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\033_009_003.mp4,32
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_003_001.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_007_002.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_008_005.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_006_004.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_001_003.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\022_006_002.mp4,21
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_010_003.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_001_005.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_001_005.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_001_002.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\011_008_002.mp4,10
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_005_004.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_002_003.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_007_004.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_001.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_010_004.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_009_002.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_007_003.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_002_005.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_006_002.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_006_004.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_010_001.mp4,39
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_004_004.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\026_003_003.mp4,25
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_001_002.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\036_009_002.mp4,35
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\035_001_001.mp4,34
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\052_001_003.mp4,51
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\013_005_003.mp4,12
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_006_001.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_003_001.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_008_001.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\029_008_003.mp4,28
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_008_004.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_001_004.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\002_010_001.mp4,1
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_005_002.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_006_002.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\008_002_004.mp4,7
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_004_003.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_010_005.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\027_002_003.mp4,26
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_007_005.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_001_004.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\034_005_003.mp4,33
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_010_001.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\007_004_003.mp4,6
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\037_010_005.mp4,36
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\018_008_001.mp4,17
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_001_001.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_009_003.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_010_002.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\023_009_005.mp4,22
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\062_008_003.mp4,61
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\014_005_004.mp4,13
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_001_004.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\016_006_002.mp4,15
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_002_002.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\038_005_003.mp4,37
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\006_010_005.mp4,5
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_008_004.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\054_010_001.mp4,53
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\012_007_003.mp4,11
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_007_001.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\017_005_001.mp4,16
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\003_008_003.mp4,2
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\063_009_004.mp4,62
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\055_002_004.mp4,54
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\024_008_005.mp4,23
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\019_010_004.mp4,18
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_006_004.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\048_003_005.mp4,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_006_003.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\047_010_001.mp4,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\057_001_002.mp4,56
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_008_005.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\058_009_001.mp4,57
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\009_006_005.mp4,8
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_010_005.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\031_004_003.mp4,30
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\004_005_004.mp4,3
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\028_006_005.mp4,27
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\010_004_003.mp4,9
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\032_005_001.mp4,31
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\053_010_004.mp4,52
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_009_001.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\025_004_004.mp4,24
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\051_003_004.mp4,50
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\020_010_003.mp4,19
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_001_004.mp4,38
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\030_002_005.mp4,29
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\021_003_002.mp4,20
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\059_004_001.mp4,58
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\061_008_002.mp4,60
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_005_005.mp4,40
